triggerODAU,triggerDAQ,Instron_Load_N,Instron_LVDT_Volts,pos_x_mm,pos_y_mm,pos_z_mm,disp_x_mm,disp_y_mm,disp_z_mm,Rx_deg,Ry_deg,Rz_deg,Fx_N,Fy_N,Fz_N,Mx_Nm,My_Nm,Mz_Nm
5.152879715,5.167314008,-4.79244549145329e-05,7.41568752258635,-0.184987060822573,1.1450228494806,-0.0128577559265342,-0.0323662050810358,-0.03026232826764,-0.0294870336762116,-2.94011929049636,-1.62266650221376,3.9955223348993,0.066939145266474,-1.12576342409307,-0.203733977685204,-0.0125168940814926,0.0149840789998639,0.0657853401102839
5.153490067,5.165082828,0.000624645610764443,7.41704947546708,-0.18664560741925,1.1445537944726,-0.0121906435431666,-0.0340247516777128,-0.0307313832756446,-0.028819921292844,-2.93970450720282,-1.62284676110196,3.99551351848105,-1.73021214550306,0.408124939950085,-0.23104314816598,0.000615192040499313,0.00721938783620851,0.100492020209616
5.157762527,5.159664248,0.00144607833923877,7.41857530569389,-0.188738173354646,1.14394109210036,-0.0115488559854497,-0.0361173176131088,-0.0313440856478824,-0.0281781337351271,-2.93928529190628,-1.62303514666192,3.9953987118842,-0.392315278857154,-0.818998369981273,-0.162934333825348,-0.00332133602200058,0.00629094597173652,0.165145731163605
5.161729813,5.162851648,0.00238120328560453,7.42024605208693,-0.191295358492701,1.14320358520331,-0.0109585840856435,-0.0386745027511637,-0.0320815925449296,-0.0275878618353209,-2.93887131992705,-1.62326868140637,3.99517241973738,-2.0090827494509,-0.655460619835139,-0.233571236495351,-0.0149344855995426,0.00674789728560676,0.164055667256614
5.155626297,5.170820148,0.00341234033319398,7.42203968895156,-0.194339612708388,1.14236643536845,-0.0104536567576754,-0.0417187569668507,-0.032918742379791,-0.0270829345073528,-2.93847259321365,-1.62359764195721,3.99483710460748,-1.10365230774249,0.13138024796217,-0.163259384482274,-0.0104446400749931,0.00679793765567371,0.271867597268095
5.155015945,5.177832428,0.00450559991175355,7.42392772361009,-0.19788986889167,1.14146383916042,-0.0100724845977986,-0.045269013150133,-0.033821338587825,-0.026701762347476,-2.93809680028217,-1.62407627945063,3.99439633990055,-2.38949613841908,-0.0254175756365385,-0.235701079216483,-0.00890473733588593,0.0121461658609233,0.266392091289285
5.158983231,5.170820148,0.00560419491306473,7.42588053797471,-0.201950116833024,1.14052424686733,-0.00986604811091245,-0.0493292610914872,-0.0347609308809151,-0.0264953258605898,-2.93776127331147,-1.62476728861897,3.99385754835743,-1.77867014620188,-1.36189744967419,-0.092670564049854,-0.00710113560030878,0.0112797413293922,0.314182888819598
5.161424637,5.174963768,0.00669468718825676,7.42787446943462,-0.206525823263125,1.13958534722769,-0.00988439092010928,-0.0539049675215877,-0.035699830520556,-0.0265136686697867,-2.93747977511484,-1.62572424718907,3.9932193168711,-2.41478105593745,0.752754979207566,-0.0016090243984479,0.00663462965752615,0.00905828345925155,0.380306317537346
5.157152176,5.177194948,0.00772040505414851,7.42988842543055,-0.211609301239052,1.13867568842857,-0.0101857451331213,-0.0589884454975153,-0.0366094893196716,-0.0268150228827987,-2.93727235915126,-1.62700207469919,3.99248289719031,-2.78746721988858,0.257651244475483,0.058696524463187,0.0136140622670702,0.00717819304356293,0.409625167577128
5.162340164,5.180063608,0.00866282688847564,7.43190652410317,-0.21718662351416,1.13785127052427,-0.0108060631558109,-0.0645657677726232,-0.0374339072239771,-0.0274353409054883,-2.93714250614036,-1.62863958860216,3.99163183776093,-2.73626334015916,-0.879207357300174,0.0229865577295527,0.0117150561422226,0.00839897423456218,0.459322045014391
5.149217606,5.179107388,0.00950584722706971,7.43392183819805,-0.223234324993654,1.13716716046621,-0.0117742149432572,-0.0706134692521169,-0.0381180172820363,-0.0284034926929346,-2.93709286494346,-1.63066289786541,3.9906403336,-3.0524354371837,-0.532491011028014,0.148416488380661,0.00820705122955223,0.00785664923299575,0.502913028941768
5.155931473,5.176238728,0.0102426496394203,7.43593397010885,-0.229718270901774,1.1366746691249,-0.0131089814699304,-0.077097415160237,-0.0386105086233486,-0.0297382592196078,-2.93712510029127,-1.63308356114864,3.98947081508557,-3.72227615452658,-0.0153481294478297,0.0493688881171579,0.00870422518332248,0.00899887342303407,0.553226660587485
5.157457352,5.173370068,0.0108905350214453,7.43795000555801,-0.236592022243455,1.13643123066094,-0.0148081336401586,-0.0839711665019179,-0.0388539470873035,-0.031437411389836,-2.93723193986978,-1.63590078128948,3.98807876040965,-3.31371425930854,-0.772051240433484,0.0232087114821695,0.00610441760673774,0.00435879158398708,0.620617797773878
5.157457352,5.167314008,0.0114414709197024,7.4399790263321,-0.24379238589,1.13648481463696,-0.0168565658822829,-0.0911715301484624,-0.0388003631112885,-0.0334858436319603,-2.9374059200149,-1.63910624646573,3.98641474667622,-4.53982458643992,-0.177817153931073,0.232533578858693,0.00101922668494048,-0.00965248515879558,0.639948291779469
5.166612625,5.170820148,0.0119301346967111,7.44203505582628,-0.251253682678245,1.13687560410599,-0.0192195392004638,-0.0986328269367079,-0.0384095736422514,-0.0358488169501412,-2.93763800126214,-1.6426732655841,3.98442089277308,-4.01818990070922,-0.133264972994084,0.16979249027986,-0.00219766996014714,-0.0244630783373707,0.708919660038147
5.158678055,5.168907708,0.0123727255657366,7.44413182863652,-0.258894943408693,1.13763037893897,-0.0218499467807679,-0.106274087667156,-0.0376547988092741,-0.0384792245304453,-2.93791816228053,-1.6465734500895,3.98204148916574,-4.56942673975851,-0.971653909658698,0.0131178524223117,-0.0127530003198371,-0.0266454958619608,0.731229019754596
5.151964188,5.167951488,0.012777105895294,7.44627854077791,-0.266626527829778,1.13875658394524,-0.0246928363864558,-0.11400567208824,-0.0365285938030036,-0.0413221141361332,-2.93823819244371,-1.65078044690332,3.97923042951069,-5.16737564181193,-0.939354962715697,0.0198293158995568,-0.0306191477861444,-0.0228337871736689,0.769011219540221
5.152879715,5.165082828,0.0131781891599695,7.4484838544693,-0.274359072352685,1.14024520968056,-0.0276832458759972,-0.121738216611148,-0.0350399680676823,-0.0443125236256746,-2.93859149160799,-1.65526344596651,3.97594732527085,-4.48200256746583,-0.314273870289526,-0.139316255597635,-0.0531821263495771,-0.0244038075889926,0.849973832234599
5.157762527,5.157114328,0.0135689127501789,7.45074598146801,-0.282008501213276,1.14206588274416,-0.0307542356371597,-0.129387645471739,-0.0332192950040824,-0.0473835133868371,-2.93897668050616,-1.65999012579862,3.97215924578205,-5.9071776935171,0.426490617768877,-0.385838813652157,-0.0810694822442124,-0.0292115984139469,0.87041829171817
5.161424637,5.163170388,0.0139648550196405,7.45305685786181,-0.289495933777337,1.144163052859,-0.0338462607923431,-0.1368750780358,-0.0311221248892397,-0.0504755385420205,-2.93940117472687,-1.66493718871743,3.9678510212478,-5.56008761646336,-0.12751359273193,-0.48273480971406,-0.106116849763537,-0.0369210312979574,0.975260555478299
5.156541824,5.165401568,0.0143711376564935,7.45540330647207,-0.296751335620522,1.14648476152001,-0.036891789490827,-0.144130479878985,-0.0288004162282374,-0.0535210672405044,-2.93986369358681,-1.67008169391791,3.96301088376809,-6.45324317085795,0.216553809530069,-0.906399672977415,-0.126983800063504,-0.0463607047444816,1.03339644449589
5.154100418,5.166039048,0.014761487076786,7.45776549977766,-0.303716101031356,1.14895518005542,-0.0398402446013855,-0.151095245289819,-0.0263299976928222,-0.0564695223510629,-2.9403741354918,-1.6754128663164,3.95764676476654,-6.92432477638187,0.505507751004416,-0.860057911224999,-0.155429714046624,-0.0489881778424929,1.07679703703493
5.156541824,5.170820148,0.0151727763982348,7.46012168822722,-0.31035587587775,1.15150596758192,-0.0426401756439571,-0.157735020136213,-0.0237792101663239,-0.0592694533936345,-2.94093896243979,-1.68091528369442,3.9517674152998,-6.21959361535619,0.409276598240012,-1.06696826976179,-0.177719023627885,-0.0515953021507947,1.12970327744309
5.165086746,5.172732588,0.0155730779356737,7.46245071958428,-0.31664484338477,1.15406469252962,-0.0452552670325786,-0.164023987643233,-0.0212204852186206,-0.061884544782256,-2.94156875080401,-1.6865827773203,3.94538822754559,-7.31813697234782,0.339275125739277,-1.40180295200295,-0.201433247204099,-0.0501479415787232,1.10666387789995
5.16264534,5.174963768,0.0159531153288369,7.46473260580889,-0.322581748803436,1.15658089117128,-0.0476472217010765,-0.169960893061899,-0.01870428657696,-0.0642764994507539,-2.94226381232005,-1.69240657722505,3.93852505416423,-6.48070092394181,0.53813108589793,-1.45617484985078,-0.223595378728526,-0.0516395757046208,1.13788874604966
5.160203934,5.181019828,0.0163369120950539,7.46695187413719,-0.328177546404315,1.15901081664285,-0.0497909690131851,-0.175556690662778,-0.0162743611053968,-0.0664202467628625,-2.94302878380801,-1.69838270569537,3.93119459223865,-6.74237587009696,0.777522856286168,-1.49523103691769,-0.230042493728209,-0.0513100172167011,1.11750941939305
5.155321121,5.177832428,0.0166959331990907,7.4691013075869,-0.333455443038453,1.16131655427329,-0.0516774030505007,-0.180834587296916,-0.0139686234749501,-0.0683066808001781,-2.94387169942181,-1.70451134282674,3.92341638926627,-7.04693661848114,0.966192025880673,-1.60583421971882,-0.23282001441578,-0.0527277148057984,1.10979642620026
5.155931473,5.180063608,0.0170638992951901,7.47117943263355,-0.338448549994317,1.16348064056107,-0.0533022271937141,-0.18582769425278,-0.0118045371871696,-0.0699315049433915,-2.944795569989,-1.7107970386893,3.91521266174681,-6.22475181398784,0.245177880175106,-1.54422856600874,-0.232836275431205,-0.0557780035002021,1.14265620701784
5.163255692,5.181657308,0.0174215932999827,7.47319605024661,-0.343203632549067,1.16550863616858,-0.0546619711163658,-0.19058277680753,-0.00977654157966645,-0.0712912488660432,-2.94579989277828,-1.71723605676265,3.90659558068277,-7.13927156088431,0.375337617010928,-1.63917181804996,-0.236123928745846,-0.0521249697442387,1.10572090412777
5.159898758,5.170501408,0.0177671880389739,7.47516566727277,-0.347762938205711,1.16740733546242,-0.0557712412095043,-0.195142082464174,-0.00787784228582344,-0.0724005189591817,-2.94688873880483,-1.72383844865758,3.89758916789577,-6.41969896294825,0.260986361524601,-1.68456640611578,-0.239515783692807,-0.0525860342684496,1.14117750709174
